GAME_ID,SEASON,SEASON_LABEL,GAME_TYPE,GAME_DATE,GAME_DATETIME,STATUS,HOME_TEAM_ID,HOME_TEAM_ABBREV,HOME_TEAM,AWAY_TEAM_ID,AWAY_TEAM_ABBREV,AWAY_TEAM,HOME_SCORE,AWAY_SCORE,VENUE,LAST_PERIOD_TYPE,SERIES_STATUS
2021020649,20212022,2021-22,2,2022-01-12,2022-01-13T03:00:00Z,OFF,53,ARI,Arizona Coyotes,10,TOR,Toronto Maple Leafs,2.0,1.0,Gila River Arena,REG,
2021021000,20212022,2021-22,2,2022-01-12,2022-01-13T00:00:00Z,OFF,6,BOS,Boston Bruins,8,MTL,Montréal Canadiens,5.0,1.0,TD Garden,REG,
2021020650,20212022,2021-22,2,2022-01-13,2022-01-14T00:00:00Z,OFF,6,BOS,Boston Bruins,4,PHI,Philadelphia Flyers,3.0,2.0,TD Garden,REG,
2021020651,20212022,2021-22,2,2022-01-13,2022-01-14T00:30:00Z,OFF,17,DET,Detroit Red Wings,52,WPG,Winnipeg Jets,0.0,3.0,Little Caesars Arena,REG,
2021020652,20212022,2021-22,2,2022-01-13,2022-01-14T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,23,VAN,Vancouver Canucks,4.0,2.0,Amalie Arena,REG,
2021020653,20212022,2021-22,2,2022-01-13,2022-01-14T00:30:00Z,OFF,2,NYI,New York Islanders,1,NJD,New Jersey Devils,3.0,2.0,UBS Arena,REG,
2021020654,20212022,2021-22,2,2022-01-13,2022-01-14T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,29,CBJ,Columbus Blue Jackets,0.0,6.0,PNC Arena,REG,
2021020655,20212022,2021-22,2,2022-01-13,2022-01-14T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,8,MTL,Montréal Canadiens,3.0,2.0,United Center,OT,
2021020656,20212022,2021-22,2,2022-01-13,2022-01-14T01:00:00Z,OFF,19,STL,St. Louis Blues,55,SEA,Seattle Kraken,2.0,1.0,Enterprise Center,REG,
2021020657,20212022,2021-22,2,2022-01-13,2022-01-14T01:00:00Z,OFF,18,NSH,Nashville Predators,7,BUF,Buffalo Sabres,1.0,4.0,Bridgestone Arena,REG,
2021020658,20212022,2021-22,2,2022-01-13,2022-01-14T02:00:00Z,OFF,20,CGY,Calgary Flames,9,OTT,Ottawa Senators,1.0,4.0,Scotiabank Saddledome,REG,
2021020659,20212022,2021-22,2,2022-01-13,2022-01-14T03:30:00Z,OFF,26,LAK,Los Angeles Kings,5,PIT,Pittsburgh Penguins,6.0,2.0,Crypto.com Arena,REG,
2021020660,20212022,2021-22,2,2022-01-13,2022-01-14T03:30:00Z,OFF,28,SJS,San Jose Sharks,3,NYR,New York Rangers,0.0,3.0,SAP Center at San Jose,REG,
2021020661,20212022,2021-22,2,2022-01-14,2022-01-15T00:00:00Z,OFF,13,FLA,Florida Panthers,25,DAL,Dallas Stars,7.0,1.0,FLA Live Arena,REG,
2021020662,20212022,2021-22,2,2022-01-14,2022-01-15T01:00:00Z,OFF,30,MIN,Minnesota Wild,24,ANA,Anaheim Ducks,7.0,3.0,Xcel Energy Center,REG,
2021020663,20212022,2021-22,2,2022-01-14,2022-01-15T02:00:00Z,OFF,21,COL,Colorado Avalanche,53,ARI,Arizona Coyotes,4.0,3.0,Ball Arena,SO,
2021020635,20212022,2021-22,2,2022-01-15,2022-01-16T03:00:00Z,OFF,22,EDM,Edmonton Oilers,9,OTT,Ottawa Senators,4.0,6.0,Rogers Place,REG,
2021020665,20212022,2021-22,2,2022-01-15,2022-01-15T18:00:00Z,OFF,6,BOS,Boston Bruins,18,NSH,Nashville Predators,4.0,3.0,TD Garden,OT,
2021020667,20212022,2021-22,2,2022-01-15,2022-01-16T00:00:00Z,OFF,17,DET,Detroit Red Wings,7,BUF,Buffalo Sabres,4.0,0.0,Little Caesars Arena,REG,
2021020668,20212022,2021-22,2,2022-01-15,2022-01-16T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,25,DAL,Dallas Stars,3.0,1.0,Amalie Arena,REG,
2021020669,20212022,2021-22,2,2022-01-15,2022-01-15T23:00:00Z,OFF,13,FLA,Florida Panthers,29,CBJ,Columbus Blue Jackets,9.0,2.0,FLA Live Arena,REG,
2021020670,20212022,2021-22,2,2022-01-15,2022-01-15T19:00:00Z,OFF,2,NYI,New York Islanders,15,WSH,Washington Capitals,0.0,2.0,UBS Arena,REG,
2021020671,20212022,2021-22,2,2022-01-15,2022-01-16T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,3,NYR,New York Rangers,2.0,3.0,Wells Fargo Center,REG,
2021020672,20212022,2021-22,2,2022-01-15,2022-01-15T18:00:00Z,OFF,12,CAR,Carolina Hurricanes,23,VAN,Vancouver Canucks,4.0,1.0,PNC Arena,REG,
2021020673,20212022,2021-22,2,2022-01-15,2022-01-16T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,24,ANA,Anaheim Ducks,3.0,0.0,United Center,REG,
2021020674,20212022,2021-22,2,2022-01-15,2022-01-16T00:00:00Z,OFF,19,STL,St. Louis Blues,10,TOR,Toronto Maple Leafs,5.0,6.0,Enterprise Center,REG,
2021020677,20212022,2021-22,2,2022-01-15,2022-01-16T02:00:00Z,OFF,53,ARI,Arizona Coyotes,21,COL,Colorado Avalanche,0.0,5.0,Gila River Arena,REG,
2021020678,20212022,2021-22,2,2022-01-15,2022-01-16T03:30:00Z,OFF,28,SJS,San Jose Sharks,5,PIT,Pittsburgh Penguins,1.0,2.0,SAP Center at San Jose,OT,
2021020679,20212022,2021-22,2,2022-01-15,2022-01-16T03:00:00Z,OFF,55,SEA,Seattle Kraken,26,LAK,Los Angeles Kings,1.0,3.0,Climate Pledge Arena,REG,
2021020680,20212022,2021-22,2,2022-01-16,2022-01-16T19:00:00Z,OFF,15,WSH,Washington Capitals,23,VAN,Vancouver Canucks,2.0,4.0,Capital One Arena,REG,
2021020682,20212022,2021-22,2,2022-01-17,2022-01-17T18:00:00Z,OFF,7,BUF,Buffalo Sabres,17,DET,Detroit Red Wings,2.0,3.0,KeyBank Center,OT,
2021020684,20212022,2021-22,2,2022-01-17,2022-01-18T00:30:00Z,OFF,2,NYI,New York Islanders,4,PHI,Philadelphia Flyers,4.0,1.0,UBS Arena,REG,
2021020685,20212022,2021-22,2,2022-01-17,2022-01-18T01:00:00Z,OFF,19,STL,St. Louis Blues,18,NSH,Nashville Predators,5.0,3.0,Enterprise Center,REG,
2021020686,20212022,2021-22,2,2022-01-17,2022-01-17T20:00:00Z,OFF,21,COL,Colorado Avalanche,30,MIN,Minnesota Wild,4.0,3.0,Ball Arena,SO,
2021020687,20212022,2021-22,2,2022-01-17,2022-01-17T21:00:00Z,OFF,53,ARI,Arizona Coyotes,8,MTL,Montréal Canadiens,5.0,2.0,Gila River Arena,REG,
2021020688,20212022,2021-22,2,2022-01-17,2022-01-18T03:00:00Z,OFF,54,VGK,Vegas Golden Knights,5,PIT,Pittsburgh Penguins,3.0,5.0,T-Mobile Arena,REG,
2021020689,20212022,2021-22,2,2022-01-17,2022-01-17T21:00:00Z,OFF,28,SJS,San Jose Sharks,26,LAK,Los Angeles Kings,6.0,2.0,SAP Center at San Jose,REG,
2021020690,20212022,2021-22,2,2022-01-17,2022-01-17T22:00:00Z,OFF,55,SEA,Seattle Kraken,16,CHI,Chicago Blackhawks,3.0,2.0,Climate Pledge Arena,SO,
2021020340,20212022,2021-22,2,2022-01-18,2022-01-19T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,2,NYI,New York Islanders,3.0,4.0,Wells Fargo Center,SO,
2021020691,20212022,2021-22,2,2022-01-18,2022-01-19T00:00:00Z,OFF,6,BOS,Boston Bruins,12,CAR,Carolina Hurricanes,1.0,7.0,TD Garden,REG,
2021020692,20212022,2021-22,2,2022-01-18,2022-01-19T00:00:00Z,OFF,9,OTT,Ottawa Senators,7,BUF,Buffalo Sabres,1.0,3.0,Canadian Tire Centre,REG,
2021020695,20212022,2021-22,2,2022-01-18,2022-01-19T00:00:00Z,OFF,15,WSH,Washington Capitals,52,WPG,Winnipeg Jets,4.0,3.0,Capital One Arena,OT,
2021020696,20212022,2021-22,2,2022-01-18,2022-01-19T01:00:00Z,OFF,18,NSH,Nashville Predators,23,VAN,Vancouver Canucks,1.0,3.0,Bridgestone Arena,REG,
2021020697,20212022,2021-22,2,2022-01-18,2022-01-19T01:30:00Z,OFF,25,DAL,Dallas Stars,8,MTL,Montréal Canadiens,3.0,5.0,American Airlines Center,REG,
2021020698,20212022,2021-22,2,2022-01-18,2022-01-19T02:00:00Z,OFF,20,CGY,Calgary Flames,13,FLA,Florida Panthers,5.0,1.0,Scotiabank Saddledome,REG,
2021020700,20212022,2021-22,2,2022-01-18,2022-01-19T03:30:00Z,OFF,26,LAK,Los Angeles Kings,14,TBL,Tampa Bay Lightning,4.0,6.0,Crypto.com Arena,REG,
2021020701,20212022,2021-22,2,2022-01-19,2022-01-20T00:00:00Z,OFF,1,NJD,New Jersey Devils,53,ARI,Arizona Coyotes,1.0,4.0,Prudential Center,REG,
2021020702,20212022,2021-22,2,2022-01-19,2022-01-20T00:30:00Z,OFF,3,NYR,New York Rangers,10,TOR,Toronto Maple Leafs,6.0,3.0,Madison Square Garden,REG,
2021020703,20212022,2021-22,2,2022-01-19,2022-01-20T03:00:00Z,OFF,24,ANA,Anaheim Ducks,21,COL,Colorado Avalanche,0.0,2.0,Honda Center,REG,
2021020704,20212022,2021-22,2,2022-01-20,2022-01-21T00:00:00Z,OFF,6,BOS,Boston Bruins,15,WSH,Washington Capitals,4.0,3.0,TD Garden,REG,
2021020705,20212022,2021-22,2,2022-01-20,2022-01-21T00:00:00Z,OFF,7,BUF,Buffalo Sabres,25,DAL,Dallas Stars,4.0,5.0,KeyBank Center,REG,
2021020706,20212022,2021-22,2,2022-01-20,2022-01-21T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,29,CBJ,Columbus Blue Jackets,1.0,2.0,Wells Fargo Center,REG,
2021020707,20212022,2021-22,2,2022-01-20,2022-01-21T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,9,OTT,Ottawa Senators,6.0,4.0,PPG Paints Arena,REG,
2021020708,20212022,2021-22,2,2022-01-20,2022-01-21T01:00:00Z,OFF,18,NSH,Nashville Predators,52,WPG,Winnipeg Jets,5.0,2.0,Bridgestone Arena,REG,
2021020709,20212022,2021-22,2,2022-01-20,2022-01-21T02:00:00Z,OFF,22,EDM,Edmonton Oilers,13,FLA,Florida Panthers,0.0,6.0,Rogers Place,REG,
2021020710,20212022,2021-22,2,2022-01-20,2022-01-21T03:00:00Z,OFF,54,VGK,Vegas Golden Knights,8,MTL,Montréal Canadiens,4.0,3.0,T-Mobile Arena,OT,
2021020711,20212022,2021-22,2,2022-01-20,2022-01-21T02:30:00Z,OFF,26,LAK,Los Angeles Kings,21,COL,Colorado Avalanche,1.0,4.0,Crypto.com Arena,REG,
2021020712,20212022,2021-22,2,2022-01-20,2022-01-21T03:00:00Z,OFF,55,SEA,Seattle Kraken,28,SJS,San Jose Sharks,3.0,2.0,Climate Pledge Arena,REG,
2021020713,20212022,2021-22,2,2022-01-21,2022-01-22T00:30:00Z,OFF,17,DET,Detroit Red Wings,25,DAL,Dallas Stars,4.0,5.0,Little Caesars Arena,OT,
2021020714,20212022,2021-22,2,2022-01-21,2022-01-22T00:30:00Z,OFF,2,NYI,New York Islanders,53,ARI,Arizona Coyotes,4.0,0.0,UBS Arena,REG,
2021020715,20212022,2021-22,2,2022-01-21,2022-01-22T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,3,NYR,New York Rangers,6.0,3.0,PNC Arena,REG,
2021020716,20212022,2021-22,2,2022-01-21,2022-01-22T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,5,PIT,Pittsburgh Penguins,2.0,5.0,Nationwide Arena,REG,
2021020717,20212022,2021-22,2,2022-01-21,2022-01-22T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,30,MIN,Minnesota Wild,1.0,5.0,United Center,REG,
2021020718,20212022,2021-22,2,2022-01-21,2022-01-22T03:00:00Z,OFF,23,VAN,Vancouver Canucks,13,FLA,Florida Panthers,1.0,2.0,Rogers Arena,SO,
2021020719,20212022,2021-22,2,2022-01-21,2022-01-22T03:00:00Z,OFF,24,ANA,Anaheim Ducks,14,TBL,Tampa Bay Lightning,5.0,1.0,Honda Center,REG,
2021020720,20212022,2021-22,2,2022-01-21,2022-01-22T03:00:00Z,OFF,55,SEA,Seattle Kraken,19,STL,St. Louis Blues,0.0,5.0,Climate Pledge Arena,REG,
2021020721,20212022,2021-22,2,2022-01-22,2022-01-22T20:00:00Z,OFF,6,BOS,Boston Bruins,52,WPG,Winnipeg Jets,3.0,2.0,TD Garden,REG,
2021020722,20212022,2021-22,2,2022-01-22,2022-01-22T18:00:00Z,OFF,7,BUF,Buffalo Sabres,4,PHI,Philadelphia Flyers,6.0,3.0,KeyBank Center,REG,
2021020724,20212022,2021-22,2,2022-01-22,2022-01-23T00:00:00Z,OFF,1,NJD,New Jersey Devils,12,CAR,Carolina Hurricanes,7.0,4.0,Prudential Center,REG,
2021020725,20212022,2021-22,2,2022-01-22,2022-01-23T00:00:00Z,OFF,3,NYR,New York Rangers,53,ARI,Arizona Coyotes,7.0,3.0,Madison Square Garden,REG,
2021020726,20212022,2021-22,2,2022-01-22,2022-01-23T00:00:00Z,OFF,15,WSH,Washington Capitals,9,OTT,Ottawa Senators,3.0,2.0,Capital One Arena,OT,
2021020727,20212022,2021-22,2,2022-01-22,2022-01-23T01:30:00Z,OFF,18,NSH,Nashville Predators,17,DET,Detroit Red Wings,4.0,1.0,Bridgestone Arena,REG,
2021020728,20212022,2021-22,2,2022-01-22,2022-01-23T02:00:00Z,OFF,30,MIN,Minnesota Wild,16,CHI,Chicago Blackhawks,4.0,3.0,Xcel Energy Center,OT,
2021020729,20212022,2021-22,2,2022-01-22,2022-01-23T00:00:00Z,OFF,21,COL,Colorado Avalanche,8,MTL,Montréal Canadiens,3.0,2.0,Ball Arena,OT,
2021020730,20212022,2021-22,2,2022-01-22,2022-01-23T03:00:00Z,OFF,22,EDM,Edmonton Oilers,20,CGY,Calgary Flames,5.0,3.0,Rogers Place,REG,
2021020731,20212022,2021-22,2,2022-01-22,2022-01-23T03:30:00Z,OFF,28,SJS,San Jose Sharks,14,TBL,Tampa Bay Lightning,1.0,7.0,SAP Center at San Jose,REG,
2021021211,20212022,2021-22,2,2022-01-22,2022-01-23T00:00:00Z,OFF,2,NYI,New York Islanders,10,TOR,Toronto Maple Leafs,1.0,3.0,UBS Arena,REG,
2021020732,20212022,2021-22,2,2022-01-23,2022-01-24T00:00:00Z,OFF,1,NJD,New Jersey Devils,26,LAK,Los Angeles Kings,2.0,3.0,Prudential Center,REG,
2021020733,20212022,2021-22,2,2022-01-23,2022-01-23T18:00:00Z,OFF,5,PIT,Pittsburgh Penguins,52,WPG,Winnipeg Jets,3.0,2.0,PPG Paints Arena,SO,
2021020734,20212022,2021-22,2,2022-01-23,2022-01-23T23:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,9,OTT,Ottawa Senators,1.0,2.0,Nationwide Arena,REG,
2021020735,20212022,2021-22,2,2022-01-23,2022-01-24T03:00:00Z,OFF,23,VAN,Vancouver Canucks,19,STL,St. Louis Blues,1.0,3.0,Rogers Arena,REG,
2021020736,20212022,2021-22,2,2022-01-23,2022-01-24T02:00:00Z,OFF,55,SEA,Seattle Kraken,13,FLA,Florida Panthers,5.0,3.0,Climate Pledge Arena,REG,
2021020737,20212022,2021-22,2,2022-01-24,2022-01-25T00:00:00Z,OFF,6,BOS,Boston Bruins,24,ANA,Anaheim Ducks,3.0,5.0,TD Garden,REG,
2021020738,20212022,2021-22,2,2022-01-24,2022-01-25T00:00:00Z,OFF,3,NYR,New York Rangers,26,LAK,Los Angeles Kings,3.0,2.0,Madison Square Garden,SO,
2021020739,20212022,2021-22,2,2022-01-24,2022-01-25T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,25,DAL,Dallas Stars,1.0,3.0,Wells Fargo Center,REG,
2021020740,20212022,2021-22,2,2022-01-24,2022-01-25T00:00:00Z,OFF,15,WSH,Washington Capitals,54,VGK,Vegas Golden Knights,0.0,1.0,Capital One Arena,REG,
2021020741,20212022,2021-22,2,2022-01-24,2022-01-25T01:00:00Z,OFF,30,MIN,Minnesota Wild,8,MTL,Montréal Canadiens,8.0,2.0,Xcel Energy Center,REG,
2021020742,20212022,2021-22,2,2022-01-24,2022-01-25T02:00:00Z,OFF,21,COL,Colorado Avalanche,16,CHI,Chicago Blackhawks,2.0,0.0,Ball Arena,REG,
2021020743,20212022,2021-22,2,2022-01-24,2022-01-25T02:00:00Z,OFF,20,CGY,Calgary Flames,19,STL,St. Louis Blues,7.0,1.0,Scotiabank Saddledome,REG,
2021020744,20212022,2021-22,2,2022-01-25,2022-01-26T00:00:00Z,OFF,9,OTT,Ottawa Senators,7,BUF,Buffalo Sabres,5.0,0.0,Canadian Tire Centre,REG,
2021020745,20212022,2021-22,2,2022-01-25,2022-01-26T00:00:00Z,OFF,1,NJD,New Jersey Devils,25,DAL,Dallas Stars,1.0,5.0,Prudential Center,REG,
2021020746,20212022,2021-22,2,2022-01-25,2022-01-26T00:30:00Z,OFF,2,NYI,New York Islanders,4,PHI,Philadelphia Flyers,4.0,3.0,UBS Arena,REG,
2021020747,20212022,2021-22,2,2022-01-25,2022-01-26T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,53,ARI,Arizona Coyotes,6.0,3.0,PPG Paints Arena,REG,
2021020748,20212022,2021-22,2,2022-01-25,2022-01-26T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,54,VGK,Vegas Golden Knights,4.0,3.0,PNC Arena,OT,
2021020749,20212022,2021-22,2,2022-01-25,2022-01-26T01:00:00Z,OFF,52,WPG,Winnipeg Jets,13,FLA,Florida Panthers,3.0,5.0,Canada Life Centre,REG,
2021020750,20212022,2021-22,2,2022-01-25,2022-01-26T03:00:00Z,OFF,23,VAN,Vancouver Canucks,22,EDM,Edmonton Oilers,2.0,3.0,Rogers Arena,OT,
2021020751,20212022,2021-22,2,2022-01-25,2022-01-26T03:00:00Z,OFF,55,SEA,Seattle Kraken,18,NSH,Nashville Predators,2.0,4.0,Climate Pledge Arena,REG,
2021020752,20212022,2021-22,2,2022-01-26,2022-01-27T00:00:00Z,OFF,10,TOR,Toronto Maple Leafs,24,ANA,Anaheim Ducks,4.0,3.0,Scotiabank Arena,SO,
2021020753,20212022,2021-22,2,2022-01-26,2022-01-27T00:30:00Z,OFF,17,DET,Detroit Red Wings,16,CHI,Chicago Blackhawks,5.0,8.0,Little Caesars Arena,REG,
2021020754,20212022,2021-22,2,2022-01-26,2022-01-27T00:00:00Z,OFF,15,WSH,Washington Capitals,28,SJS,San Jose Sharks,1.0,4.0,Capital One Arena,REG,
2021020755,20212022,2021-22,2,2022-01-26,2022-01-27T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,20,CGY,Calgary Flames,0.0,6.0,Nationwide Arena,REG,
2021020756,20212022,2021-22,2,2022-01-26,2022-01-27T03:00:00Z,OFF,21,COL,Colorado Avalanche,6,BOS,Boston Bruins,4.0,3.0,Ball Arena,OT,
2021020757,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,8,MTL,Montréal Canadiens,24,ANA,Anaheim Ducks,4.0,5.0,Centre Bell,REG,
2021020758,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,9,OTT,Ottawa Senators,12,CAR,Carolina Hurricanes,2.0,3.0,Canadian Tire Centre,SO,
2021020759,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,1,NJD,New Jersey Devils,3.0,2.0,Amalie Arena,REG,
2021020760,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,13,FLA,Florida Panthers,54,VGK,Vegas Golden Knights,4.0,1.0,FLA Live Arena,REG,
2021020761,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,2,NYI,New York Islanders,26,LAK,Los Angeles Kings,2.0,3.0,UBS Arena,REG,
2021020762,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,55,SEA,Seattle Kraken,1.0,2.0,PPG Paints Arena,OT,
2021020763,20212022,2021-22,2,2022-01-27,2022-01-28T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,3,NYR,New York Rangers,5.0,3.0,Nationwide Arena,REG,
2021020764,20212022,2021-22,2,2022-01-27,2022-01-28T01:00:00Z,OFF,19,STL,St. Louis Blues,20,CGY,Calgary Flames,5.0,1.0,Enterprise Center,REG,
2021020765,20212022,2021-22,2,2022-01-27,2022-01-28T01:00:00Z,OFF,52,WPG,Winnipeg Jets,23,VAN,Vancouver Canucks,1.0,5.0,Canada Life Centre,REG,
2021020766,20212022,2021-22,2,2022-01-27,2022-01-28T02:00:00Z,OFF,22,EDM,Edmonton Oilers,18,NSH,Nashville Predators,3.0,2.0,Rogers Place,SO,
2021020767,20212022,2021-22,2,2022-01-28,2022-01-29T01:00:00Z,OFF,3,NYR,New York Rangers,30,MIN,Minnesota Wild,2.0,3.0,Madison Square Garden,REG,
2021020768,20212022,2021-22,2,2022-01-28,2022-01-29T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,17,DET,Detroit Red Wings,2.0,3.0,PPG Paints Arena,SO,
2021020769,20212022,2021-22,2,2022-01-28,2022-01-29T01:30:00Z,OFF,16,CHI,Chicago Blackhawks,21,COL,Colorado Avalanche,4.0,6.0,United Center,REG,
2021020770,20212022,2021-22,2,2022-01-28,2022-01-29T02:00:00Z,OFF,25,DAL,Dallas Stars,15,WSH,Washington Capitals,0.0,5.0,American Airlines Center,REG,
2021020771,20212022,2021-22,2,2022-01-28,2022-01-29T02:00:00Z,OFF,53,ARI,Arizona Coyotes,6,BOS,Boston Bruins,1.0,2.0,Gila River Arena,REG,
2021020772,20212022,2021-22,2,2022-01-29,2022-01-30T00:00:00Z,OFF,8,MTL,Montréal Canadiens,22,EDM,Edmonton Oilers,2.0,7.0,Centre Bell,REG,
2021020773,20212022,2021-22,2,2022-01-29,2022-01-29T17:30:00Z,OFF,9,OTT,Ottawa Senators,24,ANA,Anaheim Ducks,1.0,2.0,Canadian Tire Centre,REG,
2021020774,20212022,2021-22,2,2022-01-29,2022-01-30T00:00:00Z,OFF,17,DET,Detroit Red Wings,10,TOR,Toronto Maple Leafs,4.0,7.0,Little Caesars Arena,REG,
2021020775,20212022,2021-22,2,2022-01-29,2022-01-30T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,54,VGK,Vegas Golden Knights,2.0,3.0,Amalie Arena,SO,
2021020776,20212022,2021-22,2,2022-01-29,2022-01-29T23:00:00Z,OFF,13,FLA,Florida Panthers,28,SJS,San Jose Sharks,5.0,4.0,FLA Live Arena,OT,
2021020778,20212022,2021-22,2,2022-01-29,2022-01-29T18:00:00Z,OFF,4,PHI,Philadelphia Flyers,26,LAK,Los Angeles Kings,4.0,3.0,Wells Fargo Center,OT,
2021020779,20212022,2021-22,2,2022-01-29,2022-01-30T00:00:00Z,OFF,12,CAR,Carolina Hurricanes,1,NJD,New Jersey Devils,2.0,1.0,PNC Arena,REG,
2021020780,20212022,2021-22,2,2022-01-29,2022-01-29T20:00:00Z,OFF,19,STL,St. Louis Blues,52,WPG,Winnipeg Jets,1.0,4.0,Enterprise Center,REG,
2021020781,20212022,2021-22,2,2022-01-29,2022-01-30T03:00:00Z,OFF,20,CGY,Calgary Flames,23,VAN,Vancouver Canucks,1.0,0.0,Scotiabank Saddledome,OT,
2021020782,20212022,2021-22,2,2022-01-29,2022-01-30T02:00:00Z,OFF,53,ARI,Arizona Coyotes,7,BUF,Buffalo Sabres,1.0,3.0,Gila River Arena,REG,
2021020783,20212022,2021-22,2,2022-01-30,2022-01-31T00:00:00Z,OFF,8,MTL,Montréal Canadiens,29,CBJ,Columbus Blue Jackets,3.0,6.0,Centre Bell,REG,
2021020784,20212022,2021-22,2,2022-01-30,2022-01-31T00:30:00Z,OFF,2,NYI,New York Islanders,30,MIN,Minnesota Wild,3.0,4.0,UBS Arena,REG,
2021020785,20212022,2021-22,2,2022-01-30,2022-01-30T18:00:00Z,OFF,3,NYR,New York Rangers,55,SEA,Seattle Kraken,3.0,2.0,Madison Square Garden,REG,
2021020786,20212022,2021-22,2,2022-01-30,2022-01-30T18:00:00Z,OFF,5,PIT,Pittsburgh Penguins,26,LAK,Los Angeles Kings,3.0,4.0,PPG Paints Arena,REG,
2021020787,20212022,2021-22,2,2022-01-30,2022-01-30T22:00:00Z,OFF,12,CAR,Carolina Hurricanes,28,SJS,San Jose Sharks,2.0,1.0,PNC Arena,REG,
2021020789,20212022,2021-22,2,2022-01-30,2022-01-31T00:00:00Z,OFF,25,DAL,Dallas Stars,6,BOS,Boston Bruins,6.0,1.0,American Airlines Center,REG,
2021020790,20212022,2021-22,2,2022-01-30,2022-01-31T01:00:00Z,OFF,21,COL,Colorado Avalanche,7,BUF,Buffalo Sabres,4.0,1.0,Ball Arena,REG,
2021020683,20212022,2021-22,2,2022-01-31,2022-02-01T00:30:00Z,OFF,10,TOR,Toronto Maple Leafs,1,NJD,New Jersey Devils,6.0,4.0,Scotiabank Arena,REG,
2021020791,20212022,2021-22,2,2022-01-31,2022-02-01T00:30:00Z,OFF,9,OTT,Ottawa Senators,22,EDM,Edmonton Oilers,3.0,2.0,Canadian Tire Centre,OT,
2021020792,20212022,2021-22,2,2022-01-31,2022-02-01T00:30:00Z,OFF,17,DET,Detroit Red Wings,24,ANA,Anaheim Ducks,2.0,1.0,Little Caesars Arena,OT,
2021020793,20212022,2021-22,2,2022-01-31,2022-02-01T00:00:00Z,OFF,29,CBJ,Columbus Blue Jackets,13,FLA,Florida Panthers,4.0,8.0,Nationwide Arena,REG,
2021020794,20212022,2021-22,2,2022-01-31,2022-02-01T00:30:00Z,OFF,16,CHI,Chicago Blackhawks,23,VAN,Vancouver Canucks,1.0,3.0,United Center,REG,
2021020795,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,6,BOS,Boston Bruins,55,SEA,Seattle Kraken,3.0,2.0,TD Garden,REG,
2021020797,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,14,TBL,Tampa Bay Lightning,28,SJS,San Jose Sharks,3.0,2.0,Amalie Arena,OT,
2021020798,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,1,NJD,New Jersey Devils,10,TOR,Toronto Maple Leafs,1.0,7.0,Prudential Center,REG,
2021020799,20212022,2021-22,2,2022-02-01,2022-02-02T00:30:00Z,OFF,2,NYI,New York Islanders,9,OTT,Ottawa Senators,4.0,1.0,UBS Arena,REG,
2021020800,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,3,NYR,New York Rangers,13,FLA,Florida Panthers,5.0,2.0,Madison Square Garden,REG,
2021020801,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,4,PHI,Philadelphia Flyers,52,WPG,Winnipeg Jets,3.0,1.0,Wells Fargo Center,REG,
2021020802,20212022,2021-22,2,2022-02-01,2022-02-02T00:00:00Z,OFF,5,PIT,Pittsburgh Penguins,15,WSH,Washington Capitals,3.0,4.0,PPG Paints Arena,OT,
2021020803,20212022,2021-22,2,2022-02-01,2022-02-02T01:00:00Z,OFF,18,NSH,Nashville Predators,23,VAN,Vancouver Canucks,4.0,2.0,Bridgestone Arena,REG,
